,question,answer
2690,"측지정보과 교수님과 인터뷰를 진행하겠습니다.
                Q:측지정보과 교수님 안녕하세요.
                A:네 안녕하세요. 측지정보과 교수입니다.
                Q:질문이 있습니다. 이 학과에 대해 사람들이 갖는 편견이나 오해, 고정관념이 있다면 무엇일까요?
                A:","측량이라고 하면 단순하게 건설 현장에서 실시하는 측량만으로 오해할 수 있지만, 실제로는 GPS를 활용한 3차원 위치 결정, 위성 영상 분석, 레이저 스캐너를 활용한 3차원 지형 구축, 컴퓨터를 활용한 수치 지도 제작 등 많은 영역이 있다는 것을 잘 모르고 있는 것 같습니다. 토지와 관련된 경계와 권리관계 및 가격 등을 다루는 ‘지적’이라는 분야는 대부분 잘 모른다고 생각하지만, 전국 모든 시군구 토지정보과에서 매일 토지와 관련된 수많은 업무를 진행하고 있으며, 실제로 많은 사람들이 지적을 활용하고 있습니다."
2691,"측지정보과 교수님과 인터뷰를 진행하겠습니다.
                Q:측지정보과 교수님 안녕하세요.
                A:네 안녕하세요. 측지정보과 교수입니다.
                Q:질문이 있습니다. 이 학과를 선택하면 인생에 있어서 어떤 도움이 될까요?
                A:","측지정보과를 선택하면 고등학교 때와는 생소한, 그리고 고등학교 성적과 무관하게 새로운 공간 정보 분야(야외에서 측량하기, CAD, GIS, GPS) 등을 배우는 새로운 분야를 공부한다는 장점이 있습니다. 자격증 취득과 공무원 시험 합격, 취업 등도 많이 하지만, 학과에서 배운 인성 교육과 선후배 및 교수님들과의 끈끈한 정은 여러분에 힘이 되고 더없는 행운이 될 것입니다."
2692,"측지정보과 교수님과 인터뷰를 진행하겠습니다.
                Q:측지정보과 교수님 안녕하세요.
                A:네 안녕하세요. 측지정보과 교수입니다.
                Q:질문이 있습니다. 이 학과를 지망하는 청소년에게 마지막으로 한마디 해주세요.
                A:","입학 면접에서 어느 고등학생이 했던 말이 생각납니다. “측지정보과는 남들에게 알려 주고 싶지 않은, 나만 알고 싶은 숨은 맛집 같습니다.” 이제 측지정보과는 숨은 맛집이 아닌, 모든 학생들에게 열려 있는 꿈을 공유하는 맛집입니다. 측량전문가 지적공무원이 되고 싶다면 측지정보과에 지원하세요."
2693,"철도건설시스템학부 교수님과 인터뷰를 진행하겠습니다.
                Q:철도건설시스템학부 교수님 안녕하세요.
                A:네 안녕하세요. 철도건설시스템학부 교수입니다.
                Q:질문이 있습니다. 이 학과(학부, 전공)가 무엇을 배우는지 쉽게 알려주세요.
                A:","지하철, 고속 철도 등 매일 이용하며 누구나 잘 아는 철도는 공학의 많은 분야와 서비스 분야가 결합된 종합 교통 시설입니다. 이 학부는 이 중 철도를 새롭게 건설하는 기술과 건설된 철도를 원활히 유지·관리하는 핵심 기술에 대해 학습하는 곳입니다. 최근 경기도와 수도권에 건설되는 GTX 철도를 예로 들면, GTX 운행 노선의 결정 방법, 각 구간별 기차 속도에 맞는 철로 설계, 정거장, 역사, 신호 관제 시설에 대한 설계, 이들 구간의 터널, 교량 등의 설계, 시공 방법 등에 대해 배우게 됩니다. 최근 우리나라의 철도 건설 기술은 우리나라뿐만 아니라 세계 건설 시장으로 진출하여 아시아, 남미, 아프리카까지 그 영역을 넓히고 있습니다. 철도건설시스템학부는 철도건설전공과 해외 철도 진출을 위한 해외건설전공으로 나뉘어 북한 철도와 시베리아를 거쳐 유럽까지 진출하는 한국 철도의 중추가 되는 기술 인력을 배출하는 곳입니다."
2694,"철도건설시스템학부 교수님과 인터뷰를 진행하겠습니다.
                Q:철도건설시스템학부 교수님 안녕하세요.
                A:네 안녕하세요. 철도건설시스템학부 교수입니다.
                Q:질문이 있습니다. 어떤 분야를 좋아하거나 잘하는 사람이 이 학과에 적합할까요?
                A:","일반적으로 토목, 건설 분야를 적성으로 생각하는 학생이 가장 우선적으로 고려될 수 있으며, 철도의 운영 및 관리가 국가 공기업에 의해 이루어지므로 공기업 성향에 적합한 학생들도 바람직한 전공이라 생각합니다. 또한 해외 철도 분야는 진취적이고 창의적이어서 미지에 대한 도전을 두려워하지 않는 학생에게 적합한 직업이라 생각합니다. 단지 이공계 적성이 아니어도 철도의 안전, 환경 관리 및 해외 계약 등에 적합한 학생에게 추천하는 분야이기도 합니다."
2695,"철도건설시스템학부 교수님과 인터뷰를 진행하겠습니다.
                Q:철도건설시스템학부 교수님 안녕하세요.
                A:네 안녕하세요. 철도건설시스템학부 교수입니다.
                Q:질문이 있습니다. 고등학교 때 어떤 교과목을 선택하면 도움이 될까요?
                A:","기본적으로 수학과 물리 분야에 기초한 설계 교과목을 배우게 되므로 자연계 심화 교과목까지는 아니더라도 수학, 물리 등의 교과목에 대한 기초 지식이 필요합니다. 철도 건설 분야는 외국 기술과의 접촉이 빈번하므로 영어와 제2외국어 우수자에게는 매우 유리합니다. 지구과학, 지리 등 교통 계획 분야에 적합한 교과목은 대학에서의 학업을 보다 쉽게 학습하게 도와줄 수 있습니다."
2696,"철도건설시스템학부 교수님과 인터뷰를 진행하겠습니다.
                Q:철도건설시스템학부 교수님 안녕하세요.
                A:네 안녕하세요. 철도건설시스템학부 교수입니다.
                Q:질문이 있습니다. 이 학과를 지원하는 청소년은 어떤 활동이나 준비를 하면 도움이 될까요?
                A:","국내외 여행을 많이 다녀 볼 것을 추천합니다. 단지 즐기는 여행이 아니라, 발견하고 관찰하는 여행을 통해 남들이 보지 못하는 소소한 것들을 공유할 수 있는 능력의 개발은 좋은 개인 자원이 될 것입니다. 또한 소통하는 능력을 준비해야 합니다. 철도 분야는 많은 전문 인력이 협업을 통해 만들어 가는 분야이므로 이들과의 소통을 통한 능력 개발이 매우 중요합니다. 이와 더불어 독서 토론, 토론 동아리 등의 경험을 축적하면 많은 도움이 될 것입니다."
2697,"철도건설시스템학부 교수님과 인터뷰를 진행하겠습니다.
                Q:철도건설시스템학부 교수님 안녕하세요.
                A:네 안녕하세요. 철도건설시스템학부 교수입니다.
                Q:질문이 있습니다. 이 학과를 지원하는 청소년이 읽으면 학교 전공에 도움이 될만한 책이 있을까요?
                A:","이 학과의 학생은 공학도이지만 융합적 사고가 필요합니다. 따라서 근대 한국사 및 세계사, 동아시아와 중동, 유럽의 역사 등을 통해 외국의 역사와 문화를 익히고, 우리나라와의 관계를 설정하는 다양한 책들을 통해 교양 지식을 쌓으면 많은 도움이 될 것입니다."
2698,"철도건설시스템학부 교수님과 인터뷰를 진행하겠습니다.
                Q:철도건설시스템학부 교수님 안녕하세요.
                A:네 안녕하세요. 철도건설시스템학부 교수입니다.
                Q:질문이 있습니다. 이 학과에 입학하면 가장 중요한 공부는 어떤 내용인가요?
                A:","철도 건설 관련한 철도 공학, 역학(정역학, 재료 역학 등)과 철도 안전 환경 관리 등이 중요 교과목입니다. 이 밖에도 추가적으로 3D CAD(BIM), 건설 공정 관리, 건설 마케팅, 해외 건설 계약 등도 비중 있는 교과목입니다. 또한 전기철도기관사 과정을 신청하는 경우 철도 운전 관련 교과목이 중요시되기도 합니다."
2699,"철도건설시스템학부 교수님과 인터뷰를 진행하겠습니다.
                Q:철도건설시스템학부 교수님 안녕하세요.
                A:네 안녕하세요. 철도건설시스템학부 교수입니다.
                Q:질문이 있습니다. 이 학과에서 공부하는 학생들이 겪는 어려움은 어떤 점이 있나요?
                A:","이 학과에 입학한 학생들이 겪는 첫 번째 어려움은 학부 내 진로가 다양하여 그중에서 선택하는 것에 어려움을 경험합니다. 건설, 토목 관련 업종이 일반적으로 공기업, 설계사, 시공사 및 구조, 토질, 환경 등 방대한 전공을 선택할 수 있기에 진로 선택을 위한 준비가 필요합니다. 이 학과는 여기에 철도 진로가 더해져 학과 내 철도 건설과 해외 철도 중 하나를 선택해야 하고 기관사, 철도 시스템, 글로벌 철도 등 부전공에 해당하는 트랙 교과목을 선정하는 것도 하나의 어려움이 될 것입니다. 1학년 때 전공 탐색 교과목과 전공 동아리의 선배 또는 전공 교수와의 상담 등을 통해 이러한 어려움을 일찍 해결해 나가는 것이 중요합니다."
2700,"철도건설시스템학부 교수님과 인터뷰를 진행하겠습니다.
                Q:철도건설시스템학부 교수님 안녕하세요.
                A:네 안녕하세요. 철도건설시스템학부 교수입니다.
                Q:질문이 있습니다. 이 학과가 가진 특징이나 장점은 무엇인가요?
                A:","이 학부는 생활 편의와 복지 교통을 위한 철도 시설의 확대와 안전한 유지 관리를 위한 전문 기술 인력을 양성하는 학과입니다. 또한 철도산업의 건설 시 환경 파괴를 최소화하는 친환경 철도 건설 기술과 4차 산업혁명 시대에 부응하는 미래 철도 기술을 개발하는 인력도 양성합니다. 현재의 안정된 일자리 확보에 더 나아가 미래 사회를 이끌어 갈 능력을 배양할 수 있습니다. 국내 건설 시장의 포화로 발전이 정체된 건설 분야 중 지속적인 확장이 유발되는 철도 건설이라는 것이 가장 큰 장점이며, 미래 융합 기술이 지속적으로 도입되어 자신의 진로 분야를 확대시켜 나가는 것이 추가적인 장점입니다."
